Symbol,TimeFrame,Date,Open,High,Low,Close,Volume,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PMO_Line,PMO_Signal,TR_Status,TR_Status_Enhanced,RS,Chaikin_AD,Peak,Valley,Buy_Point,Buy_Zone_Lower,Buy_Zone_Upper,In_Buy_Zone,Distance_From_BP,Stop_Loss,Risk_Per_Share,Buy_Signal,Exit_Signal,Exit_Reason
NVDA,Weekly,2021-03-14,12.415778,13.014882,11.534706,12.825087,1993192000,13.042666,13.383267,13.337602,13.261995,0.638269,0.977098,9.755744,11.079949,Neutral,Neutral 🔴EXIT,50.000000,50.000000,False,True,15.330244,14.563732,16.096756,False,-16.341277,14.103825,1.226420,False,True,Stop Loss Hit ($14.10)
NVDA,Weekly,2021-03-21,12.833817,13.480008,12.582172,12.814860,1331084000,12.928763,13.269585,13.287817,13.236444,0.249261,0.831530,9.209506,10.739869,Neutral,Neutral 🔴EXIT,50.000000,50.000000,False,False,15.330244,14.563732,16.096756,False,-16.407983,14.103825,1.226420,False,True,Stop Loss Hit ($14.10)
NVDA,Weekly,2021-03-28,12.881701,13.362292,12.242491,12.808378,1424804000,12.868571,13.177344,13.242156,13.211983,-0.063776,0.652469,8.691344,10.367410,Neutral,Neutral 🔴EXIT,50.000000,50.000000,False,False,15.330244,14.563732,16.096756,False,-16.450267,14.103825,1.226420,False,True,Stop Loss Hit ($14.10)
NVDA,Weekly,2021-04-04,12.789423,13.836648,12.669462,13.778539,1096776000,13.323555,13.297583,13.293240,13.244358,0.275276,0.577031,8.603353,10.046672,Neutral Buy,Neutral Buy ↑ 🔴EXIT,50.000000,50.000000,False,False,15.330244,14.563732,16.096756,False,-10.121858,14.103825,1.226420,False,True,Stop Loss Hit ($14.10)
NVDA,Weekly,2021-04-11,13.834156,14.436702,13.678533,14.365375,1138288000,13.844465,13.511141,13.395348,13.308416,0.884954,0.638615,8.707991,9.803276,Neutral,Neutral,50.000000,50.000000,False,False,15.330244,14.563732,16.096756,False,-6.293897,14.103825,1.226420,False,False,
NVDA,Weekly,2021-04-18,14.255388,16.175262,14.105250,15.874236,2864724000,14.859350,13.983760,13.631433,13.455034,2.224166,0.955725,9.307069,9.713056,Neutral,Neutral,51.200000,50.000000,True,False,15.330244,14.563732,16.096756,True,3.548488,14.103825,1.226420,False,False,
NVDA,Weekly,2021-04-25,15.499141,15.769489,14.747951,15.228543,1460616000,15.043947,14.232717,13.783538,13.556378,2.850847,1.334750,9.554521,9.684232,Neutral,Neutral,50.300000,50.000000,False,False,16.175262,15.366499,16.984025,False,-5.852882,14.881241,1.294021,False,False,
NVDA,Weekly,2021-05-02,15.148487,15.632819,14.960940,14.973410,946892000,15.008678,14.380855,13.896860,13.637351,3.153981,1.698596,9.626772,9.673784,Neutral,Neutral,49.200000,50.000000,False,False,16.175262,15.366499,16.984025,False,-7.430190,14.881241,1.294021,False,False,
NVDA,Weekly,2021-05-09,15.088630,15.210087,13.976562,14.776631,1323968000,14.892655,14.460011,13.980647,13.702453,3.239505,2.006778,9.568041,9.654558,Neutral,Neutral 🔴EXIT,49.800000,50.000000,False,False,16.175262,15.366499,16.984025,False,-8.646728,14.881241,1.294021,False,True,Stop Loss Hit ($14.88)
NVDA,Weekly,2021-05-16,14.751694,14.770399,13.426637,14.208753,1401916000,14.550704,14.409759,14.002372,13.731384,2.949749,2.195372,9.263893,9.583528,Neutral,Neutral 🔴EXIT,48.800000,50.000000,False,True,16.175262,15.366499,16.984025,False,-12.157513,14.881241,1.294021,False,True,Stop Loss Hit ($14.88)
NVDA,Weekly,2021-05-23,14.122958,15.185397,13.510684,14.955700,1741820000,14.753202,14.518947,14.093165,13.801345,3.105830,2.377464,9.233130,9.519819,Neutral,Neutral,50.800000,50.000000,False,False,16.175262,15.366499,16.984025,False,-7.539676,14.881241,1.294021,False,False,
NVDA,Weekly,2021-05-30,15.175920,16.238362,15.139508,16.205441,2586676000,15.479321,14.856246,14.294334,13.938722,3.874507,2.676872,9.600121,9.534420,Neutral,Neutral,52.700000,50.000000,False,False,16.175262,15.366499,16.984025,True,0.186570,14.881241,1.294021,False,False,
NVDA,Weekly,2021-06-06,16.230877,17.618530,15.865008,17.535980,2264100000,16.507651,15.392193,14.603062,14.144280,5.121530,3.165804,10.297336,9.673132,Neutral,Neutral,53.800000,50.000000,False,False,16.175262,15.366499,16.984025,False,8.412339,14.881241,1.294021,False,False,
NVDA,Weekly,2021-06-13,17.528998,17.900217,17.138626,17.786465,1985340000,17.147058,15.871047,14.906243,14.352404,6.124833,3.757610,10.914197,9.898780,Neutral,Neutral,55.400000,50.000000,False,False,16.175262,15.366499,16.984025,False,9.960904,14.881241,1.294021,False,False,
NVDA,Weekly,2021-06-20,17.867034,19.332842,17.546239,18.598194,2650044000,17.872626,16.416477,15.257858,14.595021,7.208249,4.447738,11.625025,10.212643,Neutral,Neutral,54.500000,50.000000,False,False,16.175262,15.366499,16.984025,False,14.979243,14.881241,1.294021,False,False,
NVDA,Weekly,2021-06-27,18.395130,19.377739,17.783964,18.989592,2184172000,18.431109,16.931100,15.613261,14.846139,8.114854,5.181161,12.282266,10.588938,Neutral,Neutral,57.000000,50.000000,False,False,16.175262,15.366499,16.984025,False,17.398972,14.881241,1.294021,False,False,
NVDA,Weekly,2021-07-04,19.319120,20.460631,19.276962,20.442419,2012536000,19.436764,17.633363,16.073181,15.165927,9.368039,6.018536,13.183688,11.060711,Neutral,Neutral,57.800000,50.000000,False,False,16.175262,15.366499,16.984025,False,26.380758,14.881241,1.294021,False,False,
NVDA,Weekly,2021-07-11,20.692380,20.829580,19.657880,20.006618,1665060000,19.721691,18.108014,16.447794,15.442538,9.969650,6.808759,13.771399,11.553563,Neutral,Neutral,54.300000,50.000000,True,False,16.175262,15.366499,16.984025,False,23.686517,14.881241,1.294021,False,False,
NVDA,Weekly,2021-07-18,20.195959,20.488071,18.033669,18.121477,2231580000,18.921584,18.110707,16.607192,15.595620,9.437421,7.334492,13.702183,11.944221,Strong Buy,Strong Buy ↑ 🔴EXIT,51.500000,50.000000,False,False,20.829580,19.788101,21.871059,False,-13.001237,19.163214,1.666366,False,True,Stop Loss Hit ($19.16)
NVDA,Weekly,2021-07-25,17.876272,19.843727,17.826629,19.515444,2074262000,19.218514,18.391654,16.884169,15.819610,9.532504,7.774094,13.977542,12.313916,Strong Buy,Strong Buy,55.300000,50.000000,False,False,20.829580,19.788101,21.871059,False,-6.308991,19.163214,1.666366,False,False,
NVDA,Weekly,2021-08-01,19.268981,19.809801,18.700216,19.456573,1029275000,19.337544,18.604638,17.129160,16.027436,9.451103,8.109496,14.122919,12.642825,Neutral,Neutral,58.700000,50.000000,False,False,20.829580,19.788101,21.871059,False,-6.591619,19.163214,1.666366,False,False,
NVDA,Weekly,2021-08-08,19.657137,20.687886,19.178173,20.321680,1140496000,19.829612,18.948047,17.433209,16.272822,9.638453,8.415287,14.407676,12.963707,Strong Buy,Strong Buy ↑ ✓ 🔵BUY,58.700000,50.000000,False,False,20.829580,19.788101,21.871059,True,-2.438360,19.163214,1.666366,True,False,
NVDA,Weekly,2021-08-15,20.401510,20.463375,19.387718,20.144072,846321000,19.986842,19.187252,17.691386,16.494036,9.574754,8.647181,14.528526,13.248220,Strong Buy,Strong Buy ✓,58.700000,50.000000,False,False,20.829580,19.788101,21.871059,True,-3.291034,19.163214,1.666366,False,False,
NVDA,Weekly,2021-08-22,20.091184,20.819599,18.721174,20.770706,2143670000,20.378774,19.503942,17.984655,16.738417,9.661992,8.850143,14.719512,13.515727,Strong Buy,Strong Buy ✓,60.000000,50.000000,False,False,20.829580,19.788101,21.871059,True,-0.282646,19.163214,1.666366,False,False,
NVDA,Weekly,2021-08-29,20.925369,22.672558,20.904415,22.586744,1763469000,21.482759,20.120503,18.422949,17.072607,10.341703,9.148455,15.267435,13.834220,Strong Buy,Strong Buy,60.600000,50.000000,False,False,20.829580,19.788101,21.871059,False,8.435908,19.163214,1.666366,False,False,
NVDA,Weekly,2021-09-05,22.780325,22.992861,22.075763,22.797314,1192563000,22.140036,20.655865,18.839555,17.399733,10.788842,9.476532,15.704180,14.174212,Strong Buy,Strong Buy,59.800000,50.000000,True,False,20.829580,19.788101,21.871059,False,9.446823,19.163214,1.666366,False,False,
NVDA,Weekly,2021-09-12,22.787334,22.853202,21.933044,22.433048,897773000,22.286542,21.011302,19.181793,17.687351,10.832347,9.747695,15.909744,14.489764,Strong Buy,Strong Buy ✓ 🔵BUY,56.700000,50.000000,False,False,22.992861,21.843218,24.142504,True,-2.434724,21.153432,1.839429,True,False,
NVDA,Weekly,2021-09-19,22.638634,22.918075,21.786338,21.856197,1114329000,22.071370,21.180281,19.436498,17.925571,10.495984,9.897353,15.865165,14.739837,Strong Buy,Strong Buy ✓,57.300000,50.000000,False,False,22.992861,21.843218,24.142504,True,-4.943550,21.153432,1.839429,False,False,
NVDA,Weekly,2021-09-26,21.103707,22.489928,20.620676,22.036837,1289064000,22.054103,21.351592,19.684149,18.160501,10.170066,9.951896,15.786860,14.930204,Neutral,Neutral,58.100000,50.000000,False,False,22.992861,21.843218,24.142504,True,-4.157918,21.153432,1.839429,False,False,
NVDA,Weekly,2021-10-03,21.666579,21.755402,20.162592,20.700516,1268665000,21.377309,21.221377,19.780946,18.305644,9.279873,9.817491,15.315571,15.000271,Neutral,Neutral 🔴EXIT,56.900000,50.000000,False,False,22.992861,21.843218,24.142504,False,-9.969812,21.153432,1.839429,False,True,Stop Loss Hit ($21.15)
NVDA,Weekly,2021-10-10,20.462993,21.279360,19.515891,20.789335,1330296000,21.083322,21.134968,19.876983,18.447570,8.511471,9.556287,14.854524,14.973772,Neutral Sell,Neutral Sell ↓ 🔴EXIT,57.900000,50.000000,False,True,22.992861,21.843218,24.142504,False,-9.583521,21.153432,1.839429,False,True,Stop Loss Hit ($21.15)
NVDA,Weekly,2021-10-17,20.533853,21.887140,20.469980,21.818277,976757000,21.450800,21.271630,20.061868,18.640181,8.205139,9.286057,14.643836,14.913783,Neutral Buy,Neutral Buy ↑,57.700000,50.000000,False,False,22.992861,21.843218,24.142504,False,-5.108470,21.153432,1.839429,False,False,
NVDA,Weekly,2021-10-24,21.705502,23.083739,21.600710,22.680548,934217000,22.065674,21.553414,20.311266,18.871059,8.190130,9.066872,14.595427,14.855900,Neutral,Neutral,56.300000,50.000000,False,False,22.992861,21.843218,24.142504,True,-1.358305,21.153432,1.839429,False,False,
NVDA,Weekly,2021-10-31,22.927050,25.657580,22.724457,25.515863,1488830000,23.790769,22.345904,20.806942,19.250763,9.114250,9.076347,15.138271,14.907240,Strong Buy,Strong Buy ↑,57.200000,50.000000,False,False,22.992861,21.843218,24.142504,False,10.972982,21.153432,1.839429,False,False,
NVDA,Weekly,2021-11-07,25.597699,31.337202,25.176543,29.692499,2804653000,26.741634,23.815223,21.653186,19.847433,11.137892,9.488656,16.388105,15.176489,Strong Buy,Strong Buy,60.500000,50.000000,False,False,22.992861,21.843218,24.142504,False,29.137907,21.153432,1.839429,False,False,
NVDA,Weekly,2021-11-14,30.088703,32.245384,28.720444,30.329216,2531279000,28.535425,25.118021,22.479474,20.446392,12.655224,10.121970,17.482835,15.595824,Strong Buy,Strong Buy,60.400000,50.000000,False,False,22.992861,21.843218,24.142504,False,31.907100,21.153432,1.839429,False,False,
NVDA,Weekly,2021-11-21,30.490899,33.021820,28.742404,32.919025,2393479000,30.727225,26.678222,23.473717,21.159114,14.381652,10.973906,18.777575,16.174324,Strong Buy,Strong Buy,62.700000,50.000000,False,False,22.992861,21.843218,24.142504,False,43.170637,21.153432,1.839429,False,False,
NVDA,Weekly,2021-11-28,33.449961,34.577702,30.818241,31.439993,2004729000,31.083609,27.630576,24.232410,21.746593,14.966331,11.772391,19.546853,16.787511,Strong Buy,Strong Buy,59.400000,50.000000,True,False,22.992861,21.843218,24.142504,False,36.738065,21.153432,1.839429,False,False,
NVDA,Weekly,2021-12-05,32.301271,33.345177,30.073420,30.635365,2578613000,30.859487,28.231534,24.842215,22.254523,14.938563,12.405626,19.965367,17.365303,Strong Buy,Strong Buy 🔴EXIT,59.300000,50.000000,False,False,34.577702,32.848817,36.306587,False,-11.401386,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2021-12-12,29.823888,32.388077,27.985348,30.141293,2704874000,30.500390,28.613486,25.346889,22.705195,14.559991,12.836499,20.132018,17.868342,Strong Buy,Strong Buy 🔴EXIT,61.600000,50.000000,False,False,34.577702,32.848817,36.306587,False,-12.830261,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2021-12-19,30.192200,31.101486,27.198830,27.748796,3384800000,29.124593,28.440548,25.575642,22.993401,13.389009,12.947001,19.747923,18.210084,Neutral,Neutral 🔴EXIT,57.200000,50.000000,False,False,34.577702,32.848817,36.306587,False,-19.749448,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2021-12-26,27.253730,30.002557,27.094031,29.584343,1724438000,29.354468,28.669307,25.957423,23.370026,12.843427,12.926286,19.665222,18.474655,Neutral,Neutral 🔴EXIT,58.800000,50.000000,False,False,34.577702,32.848817,36.306587,False,-14.440980,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-01-02,29.604304,31.271169,29.275920,29.355770,1742810000,29.355119,28.806600,26.281076,23.712069,12.191671,12.779363,19.449626,18.651922,Neutral,Neutral 🔴EXIT,57.300000,50.000000,False,False,34.577702,32.848817,36.306587,False,-15.102021,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-01-09,29.759017,30.653334,27.006193,27.195837,2280890000,28.275478,28.484447,26.368196,23.911141,10.923820,12.408254,18.773191,18.673971,Neutral Sell,Neutral Sell ↓ 🔴EXIT,55.700000,50.000000,False,False,34.577702,32.848817,36.306587,False,-21.348628,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-01-16,26.531085,28.541304,25.595844,26.891411,2318186000,27.583444,28.165840,26.418026,24.081442,9.721862,11.870976,18.036624,18.558090,Neutral,Neutral 🔴EXIT,55.000000,50.000000,False,False,34.577702,32.848817,36.306587,False,-22.229040,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-01-23,26.210691,26.587981,23.219317,23.330109,2066724000,25.456777,27.198694,26.123938,24.038509,7.635414,11.023863,16.611095,18.204091,Neutral,Neutral 🔴EXIT,51.200000,50.000000,False,False,34.577702,32.848817,36.306587,False,-32.528458,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-01-30,22.288069,24.011825,20.848777,22.797113,3451684000,24.126945,26.318378,25.807098,23.967572,5.740326,9.967156,15.184218,17.655023,Neutral,Neutral 🔴EXIT,44.800000,65.079365,False,True,34.577702,32.848817,36.306587,False,-34.069900,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-02-06,23.138464,25.768522,23.008709,24.273329,2392031000,24.200137,25.909368,25.661025,23.985044,4.628463,8.899417,14.227231,17.031788,Neutral,Neutral 🔴EXIT,63.100000,64.062500,False,False,34.577702,32.848817,36.306587,False,-29.800630,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-02-13,24.326236,26.874439,23.728360,23.904028,2430181000,24.052082,25.508300,25.493692,23.980414,3.587924,7.837119,13.253714,16.344865,Neutral,Neutral 🔴EXIT,63.600000,52.307692,False,False,34.577702,32.848817,36.306587,False,-30.868662,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-02-20,23.889061,26.532088,23.056626,23.597609,3444819000,23.824845,25.126162,25.313112,23.958540,2.632223,6.796140,12.283896,15.606507,Neutral,Neutral 🔴EXIT,61.900000,45.454545,False,False,34.577702,32.848817,36.306587,False,-31.754838,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-02-27,22.991744,24.171524,20.850771,24.111637,2464600000,23.968241,24.923257,25.198686,23.967288,2.012100,5.839332,11.505450,14.860861,Neutral,Neutral 🔴EXIT,66.000000,53.731343,False,False,34.577702,32.848817,36.306587,False,-30.268249,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-03-06,23.946947,24.618683,22.443608,22.896833,2075527000,23.432537,24.517972,24.979462,23.906119,1.113604,4.894186,10.512820,14.070308,Neutral,Neutral 🔴EXIT,63.200000,50.000000,False,False,34.577702,32.848817,36.306587,False,-33.781506,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-03-13,22.778029,23.180350,20.614734,22.062260,2296305000,22.747399,24.026830,24.701633,23.800756,0.118543,3.939057,9.416144,13.224096,Neutral,Neutral 🔴EXIT,62.600000,50.724638,False,True,34.577702,32.848817,36.306587,False,-36.195124,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-03-20,21.831650,26.523627,21.122864,26.407824,2751432000,24.577611,24.503028,24.864128,23.949731,0.746048,3.300455,9.471376,12.541783,Neutral Buy,Neutral Buy ↑ 🔴EXIT,70.300000,65.714286,False,False,34.577702,32.848817,36.306587,False,-23.627592,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-03-27,26.461730,28.309574,25.531324,27.644711,3097249000,26.111161,25.131365,25.128945,24.160873,1.616393,2.963643,9.716278,12.028055,Neutral,Neutral 🔴EXIT,69.100000,69.014085,False,False,34.577702,32.848817,36.306587,False,-20.050469,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-04-03,27.708600,28.896567,26.222142,26.666382,2418640000,26.388771,25.438368,25.275368,24.304045,1.959499,2.762814,9.686892,11.602389,Neutral,Neutral 🔴EXIT,65.700000,63.888889,True,False,34.577702,32.848817,36.306587,False,-22.879832,31.811486,2.766216,False,True,Stop Loss Hit ($31.81)
NVDA,Weekly,2022-04-10,26.682359,27.510942,23.022617,23.079519,2620341000,24.734145,24.966598,25.066239,24.234072,1.071272,2.424506,8.898842,11.110835,Neutral Sell,Neutral Sell ↓ 🔴EXIT,55.100000,49.315068,False,False,28.896567,27.451739,30.341395,False,-20.130584,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-04-17,22.176066,22.738106,21.126862,21.221699,2323505000,22.977922,24.217618,24.700092,24.061936,-0.245678,1.890469,7.752464,10.500222,Sell,Sell 🔴EXIT,53.400000,40.540541,False,False,28.896567,27.451739,30.341395,False,-26.559793,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-04-24,21.163801,22.631283,19.466699,19.481672,2788378000,21.229797,23.270429,24.203100,23.800207,-1.878227,1.136730,6.298044,9.736190,Strong Sell,Strong Sell 🔴EXIT,50.200000,37.333333,False,False,28.896567,27.451739,30.341395,False,-32.581361,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-05-01,19.169206,20.093627,18.258770,18.515327,2864931000,19.872562,22.319409,23.661407,23.498214,-3.512789,0.206826,4.759475,8.831333,Strong Sell,Strong Sell 🔴EXIT,47.900000,36.842105,False,False,28.896567,27.451739,30.341395,False,-35.925512,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-05-08,18.509339,20.365160,17.959279,18.643108,2956283000,19.257835,21.584149,23.183474,23.220779,-4.760238,-0.786587,3.456104,7.854018,Strong Sell,Strong Sell 🔴EXIT,47.500000,32.467532,False,False,28.896567,27.451739,30.341395,False,-35.483311,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-05-15,18.003205,18.223827,15.540420,17.675762,3455261000,18.466799,20.802471,22.658930,22.903921,-6.078779,-1.845025,2.049553,6.798661,Strong Sell,Strong Sell 🔴EXIT,50.200000,38.461538,False,False,28.896567,27.451739,30.341395,False,-38.830927,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-05-22,17.479101,18.339631,15.728096,16.665493,3012852000,17.566146,19.975076,22.088127,22.547440,-7.476885,-2.971397,0.534405,5.659705,Strong Sell,Strong Sell 🔴EXIT,51.500000,36.708861,False,False,28.896567,27.451739,30.341395,False,-42.327083,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-05-29,16.246209,18.848759,15.753049,18.778879,3744525000,18.172513,19.735836,21.772960,22.332093,-7.732650,-3.923648,-0.092150,4.613914,Strong Sell,Strong Sell 🔴EXIT,52.500000,42.500000,False,False,28.896567,27.451739,30.341395,False,-35.013460,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-06-05,18.947587,19.585495,18.091055,18.688032,2456049000,18.430272,19.526276,21.479158,22.123861,-7.897892,-4.718497,-0.652648,3.656357,Strong Sell,Strong Sell 🔴EXIT,54.100000,41.975309,False,False,28.896567,27.451739,30.341395,False,-35.327847,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-06-12,19.106316,19.303977,16.843751,16.948595,2035394000,17.689434,19.010739,21.047675,21.828132,-8.643598,-5.503517,-1.620613,2.696908,Strong Sell,Strong Sell 🔴EXIT,51.500000,39.024390,False,False,28.896567,27.451739,30.341395,False,-41.347375,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-06-19,15.976052,16.842757,15.305059,15.856233,2813852000,16.772833,18.379838,20.553252,21.486880,-9.615934,-6.326000,-2.780175,1.701075,Strong Sell,Strong Sell 🔴EXIT,51.800000,37.349398,False,False,28.896567,27.451739,30.341395,False,-45.127625,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-06-26,16.450343,17.114344,15.829274,17.100365,1856057000,16.936599,18.123943,20.224406,21.236222,-9.802256,-7.021252,-3.341158,0.784305,Strong Sell,Strong Sell 🔴EXIT,52.200000,41.666667,False,False,28.896567,27.451739,30.341395,False,-40.822158,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-07-03,17.286088,17.304060,14.370460,14.501264,2635149000,15.718931,17.399407,19.679345,20.851368,-10.970077,-7.811017,-4.607024,-0.195937,Strong Sell,Strong Sell 🔴EXIT,44.300000,32.941176,False,False,28.896567,27.451739,30.341395,False,-49.816656,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-07-10,14.153784,16.012999,14.033964,15.814297,2141338000,15.766614,17.082385,19.311245,20.563535,-11.255551,-8.499924,-5.185247,-1.103084,Strong Sell,Strong Sell 🔴EXIT,47.100000,40.697674,False,True,28.896567,27.451739,30.341395,False,-45.272749,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
NVDA,Weekly,2022-07-17,15.502762,15.758379,14.443352,15.738409,2259892000,15.752512,16.813590,18.970975,20.287813,-11.417708,-9.083480,-5.677292,-1.934758,Strong Sell,Strong Sell 🔴EXIT,48.100000,47.126437,False,False,28.896567,27.451739,30.341395,False,-45.535368,26.584842,2.311725,False,True,Stop Loss Hit ($26.58)
