Symbol,TimeFrame,Date,Open,High,Low,Close,Volume,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PMO_Line,PMO_Signal,TR_Status,TR_Status_Enhanced,RS,Chaikin_AD,Peak,Valley,Buy_Point,Buy_Zone_Lower,Buy_Zone_Upper,In_Buy_Zone,Distance_From_BP,Stop_Loss,Risk_Per_Share,Buy_Signal,Exit_Signal,Exit_Reason
NVDA,Weekly,2021-01-22,15.292071,16.446943,15.089704,16.110057,910687174.802028,15.703421,15.561417,15.563551,15.578408,-0.089699,-0.199299,-12.896729,-14.290841,Neutral Buy,Neutral Buy ↑,50.600000,50.000000,False,False,,,,False,,,,False,False,
NVDA,Weekly,2021-01-29,16.191415,16.246339,15.030668,15.260938,1094810656.238139,15.482179,15.501321,15.534731,15.560267,-0.234904,-0.206420,-12.549167,-13.974173,Neutral Sell,Neutral Sell ↓ 🔴EXIT,50.500000,50.000000,False,False,,,,False,,,,False,True,Downtrend Starting (Neutral Sell)
NVDA,Weekly,2021-02-05,15.335540,16.367641,15.158726,15.967313,894730954.023658,15.724746,15.594520,15.575929,15.583527,0.016507,-0.161835,-11.940877,-13.604483,Neutral Buy,Neutral Buy ↑,48.200000,23.076923,False,False,,,,False,,,,False,False,
NVDA,Weekly,2021-02-12,16.127386,17.964843,16.127386,17.577144,1725540229.154297,16.650945,15.991044,15.766521,15.697448,1.027487,0.076030,-10.824474,-13.099027,Neutral,Neutral,53.100000,78.571429,False,False,,,,False,,,,False,False,
NVDA,Weekly,2021-02-19,17.698153,18.060299,17.123360,17.536318,935629400.961394,17.093632,16.300099,15.935073,15.802526,1.772165,0.415257,-9.825527,-12.503845,Neutral,Neutral,52.000000,60.000000,True,False,,,,False,,,,False,False,
NVDA,Weekly,2021-02-26,17.358035,17.779217,15.527040,16.112406,2104726170.573249,16.603019,16.262561,15.951962,15.820234,1.624145,0.657034,-9.349561,-11.930339,Neutral,Neutral 🔴EXIT,51.600000,12.500000,False,False,18.060299,17.157284,18.963314,False,-10.785494,16.615475,1.444824,False,True,Stop Loss Hit ($16.62)
NVDA,Weekly,2021-03-05,16.300969,16.359711,13.721304,14.640326,1796894141.991421,15.621673,15.938114,15.827044,15.752810,0.756153,0.676858,-9.376784,-11.466056,Neutral Sell,Neutral Sell ↓ 🔴EXIT,46.300000,5.882353,False,False,18.060299,17.157284,18.963314,False,-18.936412,16.615475,1.444824,False,True,Stop Loss Hit ($16.62)
NVDA,Weekly,2021-03-12,14.626815,15.327317,13.588840,15.103802,1696557979.357858,15.362737,15.771251,15.758164,15.715724,0.295219,0.600530,-9.182933,-11.050943,Neutral,Neutral 🔴EXIT,45.500000,50.000000,False,True,18.060299,17.157284,18.963314,False,-16.370141,16.615475,1.444824,False,True,Stop Loss Hit ($16.62)
NVDA,Weekly,2021-03-19,15.114082,15.875088,14.817728,15.091760,1133689738.251398,15.227249,15.635353,15.694697,15.680069,-0.077522,0.464920,-8.972920,-10.673120,Neutral,Neutral 🔴EXIT,45.100000,31.578947,False,False,18.060299,17.157284,18.963314,False,-16.436819,16.615475,1.444824,False,True,Stop Loss Hit ($16.62)
NVDA,Weekly,2021-03-26,15.170475,15.736456,14.417693,15.084124,1212757147.760302,15.155686,15.525107,15.636547,15.646015,-0.374330,0.297070,-8.748665,-10.323220,Neutral,Neutral 🔴EXIT,46.700000,35.000000,False,False,18.060299,17.157284,18.963314,False,-16.479102,16.615475,1.444824,False,True,Stop Loss Hit ($16.62)
NVDA,Weekly,2021-04-02,15.061802,16.295095,14.920527,16.226660,933548547.054205,15.691173,15.665418,15.692749,15.679195,-0.019788,0.233698,-8.109988,-9.920814,Neutral Buy,Neutral Buy ↑ 🔴EXIT,51.900000,71.428571,False,False,18.060299,17.157284,18.963314,False,-10.152870,16.615475,1.444824,False,True,Stop Loss Hit ($16.62)
NVDA,Weekly,2021-04-09,16.292158,17.001764,16.108882,16.917762,968883466.750553,16.304468,15.915887,15.809417,15.749970,0.605320,0.308022,-7.295983,-9.443572,Neutral,Neutral,51.000000,95.454545,False,False,18.060299,17.157284,18.963314,False,-6.326232,16.615475,1.444824,False,False,
NVDA,Weekly,2021-04-16,16.788236,19.049224,16.611422,18.694715,2438385478.529053,17.499591,16.471652,16.084207,15.918241,1.959635,0.638345,-6.006075,-8.818572,Neutral,Neutral,56.500000,100.000000,True,False,18.060299,17.157284,18.963314,True,3.512766,16.615475,1.444824,False,False,
NVDA,Weekly,2021-04-23,18.252973,18.571356,17.368315,17.934297,1243472222.459899,17.716944,16.764181,16.260406,16.033444,2.602153,1.031107,-5.087289,-8.140157,Neutral,Neutral,52.700000,95.833333,False,False,19.049224,18.096763,20.001685,False,-5.852876,17.525286,1.523938,False,False,
NVDA,Weekly,2021-04-30,17.840015,18.410402,17.619145,17.633830,805972833.173535,17.675387,16.938111,16.391208,16.124895,2.920994,1.409084,-4.363916,-7.453568,Neutral,Neutral,53.000000,92.000000,False,False,19.049224,18.096763,20.001685,False,-7.430193,17.525286,1.523938,False,False,
NVDA,Weekly,2021-05-07,17.769525,17.912562,16.459867,17.402092,1126930240.082153,17.538740,17.030907,16.487483,16.197878,3.021760,1.731619,-3.792239,-6.787872,Neutral,Neutral 🔴EXIT,47.100000,92.307692,False,False,19.049224,18.096763,20.001685,False,-8.646715,17.525286,1.523938,False,True,Stop Loss Hit ($17.53)
NVDA,Weekly,2021-05-14,17.372721,17.394749,15.812234,16.733312,1193554404.026518,17.136026,16.971388,16.510895,16.228474,2.746661,1.934628,-3.487016,-6.187716,Neutral,Neutral 🔴EXIT,43.700000,92.592593,False,True,19.049224,18.096763,20.001685,False,-12.157516,17.525286,1.523938,False,True,Stop Loss Hit ($17.53)
NVDA,Weekly,2021-05-21,16.632275,17.883485,15.911214,17.612977,1482594670.884701,17.374501,17.099706,16.615855,16.307588,2.916434,2.130989,-2.929608,-5.595333,Neutral,Neutral,48.200000,100.000000,False,False,19.049224,18.096763,20.001685,False,-7.539664,17.525286,1.523938,False,False,
NVDA,Weekly,2021-05-28,17.872324,19.123533,17.829442,19.084763,2201714588.354609,18.229632,17.496717,16.850989,16.466284,3.698000,2.444391,-1.995673,-4.940849,Neutral,Neutral,55.200000,100.000000,False,False,19.049224,18.096763,20.001685,True,0.186564,17.525286,1.523938,False,False,
NVDA,Weekly,2021-06-04,19.114722,20.748931,18.683848,20.651712,1927146465.161056,19.440672,18.127716,17.212963,16.705451,4.957375,2.946988,-0.752653,-4.179359,Neutral,Neutral,62.800000,100.000000,False,False,19.049224,18.096763,20.001685,False,8.412353,17.525286,1.523938,False,False,
NVDA,Weekly,2021-06-11,20.643488,21.075831,20.179131,20.941899,1689872193.064344,20.191286,18.690553,17.568100,16.947534,5.970584,3.551707,0.387833,-3.348960,Neutral,Neutral,64.600000,100.000000,False,False,19.049224,18.096763,20.001685,False,9.935705,17.525286,1.523938,False,False,
NVDA,Weekly,2021-06-18,21.036768,22.762614,20.659055,21.897635,2252810537.058625,21.044460,19.331969,17.980436,17.230397,7.063925,4.254151,1.601792,-2.448824,Neutral,Neutral,68.400000,100.000000,False,False,19.049224,18.096763,20.001685,False,14.952896,17.525286,1.523938,False,False,
NVDA,Weekly,2021-06-25,21.658554,22.815482,20.938962,22.358468,1859116566.378266,21.701464,19.937269,18.397392,17.523430,7.980407,4.999402,2.741990,-1.505039,Neutral,Neutral,67.700000,100.000000,False,False,19.049224,18.096763,20.001685,False,17.372065,17.525286,1.523938,False,False,
NVDA,Weekly,2021-07-02,22.746460,24.090482,22.696823,24.069042,1713561249.242169,22.885253,20.763624,18.937549,17.897465,9.243224,5.848166,4.106576,-0.484746,Neutral,Neutral,69.700000,100.000000,False,False,19.049224,18.096763,20.001685,False,26.351820,17.525286,1.523938,False,False,
NVDA,Weekly,2021-07-09,24.363340,24.524881,23.145320,23.555928,1417257315.412973,23.220590,21.322084,19.377395,18.220805,9.854263,6.649386,5.138087,0.537588,Strong Buy,Strong Buy ↑,65.200000,97.142857,False,False,19.049224,18.096763,20.001685,False,23.658202,17.525286,1.523938,False,False,
NVDA,Weekly,2021-07-16,23.778855,24.122791,21.232967,21.336353,1899466038.588847,22.278472,21.324938,19.563962,18.398837,9.331012,7.185711,5.493776,1.438713,Strong Buy,Strong Buy,57.000000,91.666667,False,False,19.049224,18.096763,20.001685,False,12.006414,17.525286,1.523938,False,False,
NVDA,Weekly,2021-07-23,78.176930,83.093738,19.815601,21.336353,1385465450.194723,21.807412,21.327221,19.732761,18.566695,8.810354,7.510640,5.768644,2.225973,Neutral,Neutral,54.100000,83.783784,True,True,19.049224,18.096763,20.001685,False,12.006414,17.525286,1.523938,False,False,
NVDA,Weekly,2021-07-30,21.066894,21.658176,20.445066,21.271988,937027142.598726,21.539700,21.316175,19.879354,18.721283,8.274052,7.663322,5.957035,2.904348,Neutral,Neutral 🔴EXIT,56.000000,84.210526,False,False,83.093738,78.939051,87.248425,False,-74.400011,76.446239,6.647499,False,True,Stop Loss Hit ($76.45)
NVDA,Weekly,2021-08-06,21.491265,22.618192,20.967620,22.217822,1045437453.199272,21.878761,21.496504,20.102065,18.921085,8.116047,7.753867,6.321754,3.525694,Neutral,Neutral 🔴EXIT,57.800000,87.179487,False,False,83.093738,78.939051,87.248425,False,-73.261737,76.446239,6.647499,False,True,Stop Loss Hit ($76.45)
NVDA,Weekly,2021-08-13,22.305096,22.372734,21.196714,22.023637,773714595.313922,21.951199,21.601931,20.285072,19.098374,7.817781,7.766650,6.553713,4.076243,Neutral,Neutral 🔴EXIT,57.200000,90.000000,False,False,83.093738,78.939051,87.248425,False,-73.495431,76.446239,6.647499,False,True,Stop Loss Hit ($76.45)
NVDA,Weekly,2021-08-20,21.965818,22.762195,20.467975,22.708739,1965252428.893540,22.329969,21.823292,20.515898,19.304680,7.744788,7.762277,6.881836,4.586351,Neutral,Neutral 🔴EXIT,58.200000,95.121951,False,False,83.093738,78.939051,87.248425,False,-72.670938,76.446239,6.647499,False,True,Stop Loss Hit ($76.45)
NVDA,Weekly,2021-08-27,22.877833,24.788046,22.854924,24.694227,1616486643.958144,23.512098,22.397479,20.913834,19.612655,8.315282,7.872878,7.588412,5.132180,Strong Buy,Strong Buy ↑ 🔴EXIT,64.300000,100.000000,False,False,83.093738,78.939051,87.248425,False,-70.281483,76.446239,6.647499,False,True,Stop Loss Hit ($76.45)
NVDA,Weekly,2021-09-03,24.905867,25.138234,24.131308,24.920049,1093691812.367607,24.216073,22.901993,21.295378,19.915934,8.714276,8.041158,8.200413,5.690041,Strong Buy,Strong Buy 🔴EXIT,65.600000,100.000000,True,False,83.093738,78.939051,87.248425,False,-70.009715,76.446239,6.647499,False,True,Stop Loss Hit ($76.45)
NVDA,Weekly,2021-09-10,24.909139,24.981141,23.975306,24.521860,822945078.333030,24.368967,23.225967,21.602662,20.179130,8.759462,8.184819,8.595435,6.218294,Strong Buy,Strong Buy ✓ 🔵BUY,63.400000,100.000000,False,False,25.138234,23.881322,26.395146,True,-2.451938,23.127175,2.011059,True,False,
NVDA,Weekly,2021-09-17,24.746591,25.052051,23.814939,23.891304,1021451158.367607,24.130136,23.359034,21.820628,20.391254,8.459499,8.239755,8.751449,6.678868,Strong Buy,Strong Buy ✓,61.700000,93.333333,False,False,25.138234,23.881322,26.395146,True,-4.960292,23.127175,2.011059,False,False,
NVDA,Weekly,2021-09-24,23.068745,24.582952,22.540737,24.088762,1181622881.781620,24.109449,23.504980,22.036641,20.602540,8.189431,8.229690,8.882188,7.079472,Neutral,Neutral,60.600000,95.652174,False,False,25.138234,23.881322,26.395146,True,-4.174804,23.127175,2.011059,False,False,
NVDA,Weekly,2021-10-01,23.684028,23.781121,22.040001,22.628011,1162923493.648772,23.368730,23.329586,22.092962,20.718282,7.374056,8.058563,8.626060,7.360669,Neutral,Neutral 🔴EXIT,54.200000,93.617021,False,False,25.138234,23.881322,26.395146,False,-9.985679,23.127175,2.011059,False,True,Stop Loss Hit ($23.13)
NVDA,Weekly,2021-10-08,22.368370,23.260748,21.333080,22.725103,1219417101.505005,23.046917,23.208689,22.153166,20.832957,6.686064,7.784063,8.384261,7.546777,Neutral Sell,Neutral Sell ↓ 🔴EXIT,53.500000,95.833333,False,True,25.138234,23.881322,26.395146,False,-9.599445,23.127175,2.011059,False,True,Stop Loss Hit ($23.13)
NVDA,Weekly,2021-10-15,22.445826,23.925123,22.376007,23.849849,895344652.203822,23.448383,23.336921,22.314755,21.005351,6.461487,7.519548,8.395154,7.701027,Neutral Buy,Neutral Buy ↑,56.000000,100.000000,False,False,25.138234,23.881322,26.395146,False,-5.125201,23.127175,2.011059,False,False,
NVDA,Weekly,2021-10-22,23.726574,25.233145,23.612027,24.792410,856351323.985441,24.120396,23.628019,22.550722,21.221754,6.530845,7.321807,8.569147,7.858867,Neutral,Neutral,58.100000,100.000000,False,False,25.138234,23.881322,26.395146,True,-1.375689,23.127175,2.011059,False,False,
NVDA,Weekly,2021-10-29,25.061869,28.046646,24.840411,27.891734,1364738410.607826,26.006065,24.480762,23.059390,21.602896,7.538834,7.365213,9.333918,8.127058,Strong Buy,Strong Buy ↑,68.600000,100.000000,False,False,25.138234,23.881322,26.395146,False,10.953435,23.127175,2.011059,False,False,
NVDA,Weekly,2021-11-05,27.981190,34.255112,27.520819,32.457264,2560199796.775250,29.231665,26.076063,23.954425,22.223146,9.648971,7.821964,10.804099,8.613793,Strong Buy,Strong Buy,67.900000,100.000000,False,False,25.138234,23.881322,26.395146,False,29.115133,23.127175,2.011059,False,False,
NVDA,Weekly,2021-11-12,32.890362,35.247856,31.394701,33.153276,2313544589.164696,31.192470,27.491505,24.830506,22.847724,11.261318,8.509835,12.116660,9.250678,Strong Buy,Strong Buy *,99.000000,98.076923,False,False,25.138234,23.881322,26.395146,False,31.883869,23.127175,2.011059,False,False,
NVDA,Weekly,2021-11-19,33.330006,36.096597,31.418702,35.984232,2193985257.182894,33.588351,29.190050,25.892766,23.598382,13.085589,9.424986,13.625930,10.046178,Strong Buy,Strong Buy *,99.000000,100.000000,False,False,25.138234,23.881322,26.395146,False,43.145424,23.127175,2.011059,False,False,
NVDA,Weekly,2021-11-26,36.564605,37.797353,33.687830,34.367478,1837637902.678799,33.977914,30.225536,26.699881,24.213759,13.769309,10.293851,14.605779,10.875197,Strong Buy,Strong Buy *,99.000000,98.076923,True,False,25.138234,23.881322,26.395146,False,36.713970,23.127175,2.011059,False,False,
NVDA,Weekly,2021-12-03,35.308948,36.450058,32.869635,33.483827,2365004753.628754,33.730871,30.877194,27.345971,24.743477,13.835533,11.002187,15.229737,11.666931,Strong Buy,Strong Buy 🔴EXIT,99.000000,92.307692,False,False,37.797353,35.907485,39.687220,False,-11.412243,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2021-12-10,32.596903,35.399495,30.587415,32.943818,2479428307.244769,33.337344,31.290519,27.879100,25.212068,13.545400,11.510830,15.596996,12.381489,Strong Buy,Strong Buy 🔴EXIT,98.300000,90.384615,False,False,37.797353,35.907485,39.687220,False,-12.840939,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2021-12-17,32.999455,33.993290,29.727765,30.328865,3105307520.882621,31.833105,31.098188,28.112411,25.504456,12.456413,11.699946,15.408315,12.931821,Neutral,Neutral 🔴EXIT,84.900000,82.692308,False,False,37.797353,35.907485,39.687220,False,-19.759287,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2021-12-24,29.787766,32.792179,29.613217,32.335080,1580708516.713376,32.084093,31.345567,28.514570,25.894778,11.985803,11.757118,15.515556,13.401591,Neutral,Neutral 🔴EXIT,93.900000,86.538462,False,False,37.797353,35.907485,39.687220,False,-14.451468,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2021-12-31,32.356899,34.178747,31.997984,32.085258,1594752241.037307,32.084675,31.493505,28.854635,26.248520,11.403250,11.686344,15.484221,13.780251,Neutral,Neutral 🔴EXIT,93.500000,76.923077,False,False,37.797353,35.907485,39.687220,False,-15.112420,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-01-07,32.525993,33.503463,29.517216,29.724492,2091565988.298454,30.904584,31.139702,28.937479,26.447146,10.198951,11.388866,14.986217,13.999517,Neutral Sell,Neutral Sell ↓ 🔴EXIT,82.600000,61.538462,False,False,37.797353,35.907485,39.687220,False,-21.358271,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-01-14,28.997934,31.195062,27.975736,29.391759,2122561504.667880,30.148171,30.790114,28.980743,26.615410,9.054748,10.922042,14.422155,14.076360,Neutral,Neutral 🔴EXIT,88.700000,57.692308,False,False,37.797353,35.907485,39.687220,False,-22.238578,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-01-21,28.647747,29.060117,25.378238,25.499331,1888685280.638763,27.823751,29.731957,28.649180,26.551634,7.020981,10.141830,13.163156,13.910323,Neutral,Neutral 🔴EXIT,68.400000,50.000000,False,False,37.797353,35.907485,39.687220,False,-32.536728,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-01-28,24.360403,26.244434,22.787286,24.916776,3165667592.271156,26.370263,28.768921,28.293713,26.458214,5.173203,9.148105,11.896820,13.544232,Neutral,Neutral 🔴EXIT,68.400000,53.846154,False,True,37.797353,35.907485,39.687220,False,-34.077987,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-02-04,25.289873,28.164466,25.148052,26.530257,2192658385.801638,26.450260,28.321188,28.125765,26.462330,4.103749,8.139234,11.094412,13.098810,Neutral,Neutral 🔴EXIT,69.800000,50.000000,False,False,37.797353,35.907485,39.687220,False,-29.809219,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-02-11,26.588076,29.373213,25.934611,26.126614,2227627687.261147,26.288437,27.882273,27.935370,26.443147,3.101993,7.131785,10.269556,12.584400,Neutral,Neutral 🔴EXIT,62.500000,32.692308,False,False,37.797353,35.907485,39.687220,False,-30.877132,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-02-18,26.110250,28.999025,25.200417,25.791699,3159425983.867153,26.040068,27.464159,27.731211,26.405921,2.181808,6.141790,9.442557,12.013156,Neutral,Neutral 🔴EXIT,62.300000,26.923077,False,False,37.797353,35.907485,39.687220,False,-31.763212,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-02-25,25.129507,26.418983,22.789468,26.353527,2255304210.207462,26.196798,27.242032,27.600003,26.402927,1.594153,5.232263,8.801184,11.429161,Neutral,Neutral 🔴EXIT,69.100000,30.769231,False,False,37.797353,35.907485,39.687220,False,-30.276792,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-03-04,26.173524,26.907718,24.526224,25.021505,1903080513.313922,25.609151,26.797927,27.354431,26.323989,0.724529,4.330716,7.939135,10.794611,Neutral,Neutral 🔴EXIT,70.600000,26.923077,False,False,37.797353,35.907485,39.687220,False,-33.800906,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-03-11,24.891685,25.331328,22.527645,24.109490,2104910738.353049,24.859321,26.260239,27.045389,26.197446,-0.243750,3.415823,6.967656,10.098801,Sell,Sell ↓ 🔴EXIT,66.500000,26.923077,False,True,37.797353,35.907485,39.687220,False,-36.213814,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-03-18,23.857486,28.984843,23.082927,28.858296,2519508628.313012,26.858808,26.779851,27.218047,26.349494,0.407630,2.814184,7.142826,9.561351,Neutral Buy,Neutral Buy ↑ 🔴EXIT,87.200000,48.076923,False,False,37.797353,35.907485,39.687220,False,-23.649955,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-03-25,28.917206,30.936512,27.900462,30.209954,2830620184.542312,28.534381,27.465871,27.502991,26.570092,1.300758,2.511499,7.502533,9.187020,Neutral,Neutral 🔴EXIT,89.900000,53.846154,False,False,37.797353,35.907485,39.687220,False,-20.073888,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-04-01,30.279774,31.577977,28.655383,29.140846,2217050702.249318,28.837613,27.800866,27.658977,26.716992,1.665913,2.342382,7.582962,8.895373,Neutral,Neutral 🔴EXIT,82.700000,44.230769,True,False,37.797353,35.907485,39.687220,False,-22.902416,34.773564,3.023788,False,True,Stop Loss Hit ($34.77)
NVDA,Weekly,2022-04-08,29.158301,30.063770,25.158962,25.221145,2397267568.198362,27.029379,27.284922,27.426802,26.631515,0.798852,2.033676,6.899879,8.532556,Neutral Sell,Neutral Sell ↓ 🔴EXIT,67.000000,21.153846,False,False,31.577977,29.999078,33.156876,False,-20.130588,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-04-15,24.233855,24.848047,23.087291,23.190929,2129844530.009099,25.110154,26.466123,27.023386,26.434910,-0.498495,1.527242,5.853772,8.045505,Sell,Sell 🔴EXIT,50.200000,11.538462,False,False,31.577977,29.999078,33.156876,False,-26.559801,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-04-22,23.127655,24.731318,21.273079,21.289443,2554135120.444040,23.199799,25.430787,26.477296,26.140884,-2.113014,0.799191,4.495080,7.399973,Strong Sell,Strong Sell 🔴EXIT,48.000000,7.692308,False,False,31.577977,29.999078,33.156876,False,-32.581358,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-04-29,20.947983,21.958181,19.953057,20.233426,2618641949.060965,21.716612,24.391315,25.882642,25.803315,-3.731153,-0.106878,3.047849,6.608678,Strong Sell,Strong Sell 🔴EXIT,47.200000,1.923077,False,False,31.577977,29.999078,33.156876,False,-35.925516,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-05-06,20.226880,22.254914,19.625779,20.373064,2707543495.752503,21.044838,23.587665,25.357920,25.493015,-4.963785,-1.078260,1.831583,5.740115,Strong Sell,Strong Sell 🔴EXIT,46.400000,1.923077,False,False,31.577977,29.999078,33.156876,False,-35.483314,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-05-13,19.673780,19.914875,16.982463,19.315956,3167269917.428572,20.180397,22.733323,24.782495,25.140040,-6.268689,-2.116345,0.508059,4.788832,Strong Sell,Strong Sell 🔴EXIT,46.100000,5.769231,False,False,31.577977,29.999078,33.156876,False,-38.830927,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-05-20,19.101043,20.041422,17.187557,18.211938,2761734942.529573,19.196167,21.829046,24.156728,24.744148,-7.654235,-3.223923,-0.927989,3.749410,Strong Sell,Strong Sell 🔴EXIT,42.100000,3.846154,False,False,31.577977,29.999078,33.156876,False,-42.327092,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-05-27,17.753748,20.597795,17.214830,20.521430,3432423986.489537,19.858799,21.567523,23.810509,24.502850,-7.898973,-4.158933,-1.479214,2.798751,Strong Sell,Strong Sell 🔴EXIT,43.900000,11.538462,False,False,31.577977,29.999078,33.156876,False,-35.013473,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-06-03,20.705797,21.402900,19.769782,20.422156,2251340004.125569,20.140477,21.338449,23.487809,24.269668,-8.053914,-4.937929,-1.968005,1.932068,Strong Sell,Strong Sell 🔴EXIT,42.200000,11.538462,False,False,31.577977,29.999078,33.156876,False,-35.327852,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-06-10,20.879255,21.095258,18.402850,18.517397,1866115615.703367,19.328937,20.774239,23.014436,23.940966,-8.791156,-5.708575,-2.868750,1.059192,Strong Sell,Strong Sell 🔴EXIT,39.300000,9.615385,False,False,31.577977,29.999078,33.156876,False,-41.359773,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-06-17,17.454834,18.401759,16.721731,17.323923,2579320917.930847,18.326430,20.084176,22.472482,23.562850,-9.755322,-6.517924,-3.964269,0.145836,Strong Sell,Strong Sell 🔴EXIT,40.700000,7.692308,False,False,31.577977,29.999078,33.156876,False,-45.139225,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
NVDA,Weekly,2022-06-24,17.973025,18.698491,17.294468,18.683218,1702147350.933576,18.504824,19.803984,22.111600,23.284014,-9.934346,-7.201208,-4.464262,-0.692364,Strong Sell,Strong Sell 🔴EXIT,37.200000,15.384615,False,False,31.577977,29.999078,33.156876,False,-40.834658,29.051739,2.526238,False,True,Stop Loss Hit ($29.05)
